country,iso3,dev_level,region,year,asset,return_pct,shock_event
Australia,AUS,developed,AsiaPacific,2007,equities,18.0,
Australia,AUS,developed,AsiaPacific,2008,equities,-10.18,Global Financial Crisis
Australia,AUS,developed,AsiaPacific,2009,equities,-32.96,GFC trough
Australia,AUS,developed,AsiaPacific,2010,equities,8.22,
Australia,AUS,developed,AsiaPacific,2011,equities,-8.59,Euro debt crisis
Australia,AUS,developed,AsiaPacific,2012,equities,7.49,
Australia,AUS,developed,AsiaPacific,2013,equities,-30.17,
Australia,AUS,developed,AsiaPacific,2014,equities,3.82,
Australia,AUS,developed,AsiaPacific,2015,equities,-4.39,China slowdown
Australia,AUS,developed,AsiaPacific,2016,equities,37.04,
Australia,AUS,developed,AsiaPacific,2017,equities,20.88,
Australia,AUS,developed,AsiaPacific,2018,equities,29.75,
Australia,AUS,developed,AsiaPacific,2019,equities,5.91,
Australia,AUS,developed,AsiaPacific,2020,equities,-26.09,COVID-19
Australia,AUS,developed,AsiaPacific,2021,equities,15.57,COVID recovery / stimulus
Australia,AUS,developed,AsiaPacific,2022,equities,-6.41,Inflation / rate hike cycle
Australia,AUS,developed,AsiaPacific,2023,equities,4.83,Rates plateau
Australia,AUS,developed,AsiaPacific,2024,equities,32.42,
South_Korea,KOR,developed,Asia,1985,equities,17.73,
South_Korea,KOR,developed,Asia,1986,equities,17.32,
South_Korea,KOR,developed,Asia,1987,equities,3.66,Black Monday
South_Korea,KOR,developed,Asia,1988,equities,14.7,
South_Korea,KOR,developed,Asia,1989,equities,10.57,
South_Korea,KOR,developed,Asia,1990,equities,-15.06,Gulf War / S&L crisis
South_Korea,KOR,developed,Asia,1991,equities,-8.62,Recession
South_Korea,KOR,developed,Asia,1992,equities,7.0,
South_Korea,KOR,developed,Asia,1993,equities,-9.09,
South_Korea,KOR,developed,Asia,1994,equities,23.37,
South_Korea,KOR,developed,Asia,1995,equities,0.4,
South_Korea,KOR,developed,Asia,1996,equities,13.42,
South_Korea,KOR,developed,Asia,1997,equities,-3.48,Asian Financial Crisis
South_Korea,KOR,developed,Asia,1998,equities,21.01,LTCM / Russia default
South_Korea,KOR,developed,Asia,1999,equities,33.98,
South_Korea,KOR,developed,Asia,2000,equities,2.71,
South_Korea,KOR,developed,Asia,2001,equities,40.72,Dot-com bust / 9-11
South_Korea,KOR,developed,Asia,2002,equities,-4.55,Corporate scandals
South_Korea,KOR,developed,Asia,2003,equities,13.54,
South_Korea,KOR,developed,Asia,2004,equities,5.47,
South_Korea,KOR,developed,Asia,2005,equities,10.14,
South_Korea,KOR,developed,Asia,2006,equities,4.33,
South_Korea,KOR,developed,Asia,2007,equities,15.39,
South_Korea,KOR,developed,Asia,2008,equities,-11.09,Global Financial Crisis
South_Korea,KOR,developed,Asia,2009,equities,-13.21,GFC trough
South_Korea,KOR,developed,Asia,2010,equities,11.32,
South_Korea,KOR,developed,Asia,2011,equities,-1.31,Euro debt crisis
South_Korea,KOR,developed,Asia,2012,equities,-5.74,
South_Korea,KOR,developed,Asia,2013,equities,-1.73,
South_Korea,KOR,developed,Asia,2014,equities,6.33,
South_Korea,KOR,developed,Asia,2015,equities,-1.62,China slowdown
South_Korea,KOR,developed,Asia,2016,equities,12.95,
South_Korea,KOR,developed,Asia,2017,equities,1.08,
South_Korea,KOR,developed,Asia,2018,equities,34.88,
South_Korea,KOR,developed,Asia,2019,equities,-9.73,
South_Korea,KOR,developed,Asia,2020,equities,20.43,COVID-19
South_Korea,KOR,developed,Asia,2021,equities,15.88,COVID recovery / stimulus
South_Korea,KOR,developed,Asia,2022,equities,14.34,Inflation / rate hike cycle
South_Korea,KOR,developed,Asia,2023,equities,12.42,Rates plateau
South_Korea,KOR,developed,Asia,2024,equities,14.44,
China,CHN,emerging,Asia,1985,equities,9.71,
China,CHN,emerging,Asia,1986,equities,39.09,
China,CHN,emerging,Asia,1987,equities,28.1,Black Monday
China,CHN,emerging,Asia,1988,equities,32.41,
China,CHN,emerging,Asia,1989,equities,25.62,
China,CHN,emerging,Asia,1990,equities,28.92,Gulf War / S&L crisis
China,CHN,emerging,Asia,1991,equities,-14.14,Recession
China,CHN,emerging,Asia,1992,equities,-11.36,
China,CHN,emerging,Asia,1993,equities,1.54,
China,CHN,emerging,Asia,1994,equities,5.16,
China,CHN,emerging,Asia,1995,equities,17.01,
China,CHN,emerging,Asia,1996,equities,25.2,
China,CHN,emerging,Asia,1997,equities,-3.47,Asian Financial Crisis
China,CHN,emerging,Asia,1998,equities,6.02,LTCM / Russia default
China,CHN,emerging,Asia,1999,equities,9.91,
China,CHN,emerging,Asia,2000,equities,7.72,
China,CHN,emerging,Asia,2001,equities,-10.21,Dot-com bust / 9-11
China,CHN,emerging,Asia,2002,equities,14.63,Corporate scandals
China,CHN,emerging,Asia,2003,equities,19.58,
China,CHN,emerging,Asia,2004,equities,20.84,
China,CHN,emerging,Asia,2005,equities,12.27,
China,CHN,emerging,Asia,2006,equities,29.36,
China,CHN,emerging,Asia,2007,equities,25.56,
China,CHN,emerging,Asia,2008,equities,0.85,Global Financial Crisis
China,CHN,emerging,Asia,2009,equities,5.17,GFC trough
China,CHN,emerging,Asia,2010,equities,29.53,
China,CHN,emerging,Asia,2011,equities,-1.05,Euro debt crisis
China,CHN,emerging,Asia,2012,equities,2.9,
China,CHN,emerging,Asia,2013,equities,9.27,
China,CHN,emerging,Asia,2014,equities,15.88,
China,CHN,emerging,Asia,2015,equities,30.26,China slowdown
China,CHN,emerging,Asia,2016,equities,32.7,
China,CHN,emerging,Asia,2017,equities,26.15,
China,CHN,emerging,Asia,2018,equities,14.33,
China,CHN,emerging,Asia,2019,equities,4.2,
China,CHN,emerging,Asia,2020,equities,-3.31,COVID-19
China,CHN,emerging,Asia,2021,equities,11.6,COVID recovery / stimulus
China,CHN,emerging,Asia,2022,equities,9.52,Inflation / rate hike cycle
China,CHN,emerging,Asia,2023,equities,9.77,Rates plateau
China,CHN,emerging,Asia,2024,equities,19.78,
India,IND,emerging,Asia,1985,equities,14.94,
India,IND,emerging,Asia,1986,equities,26.54,
India,IND,emerging,Asia,1987,equities,9.43,Black Monday
India,IND,emerging,Asia,1988,equities,31.58,
India,IND,emerging,Asia,1989,equities,33.08,
India,IND,emerging,Asia,1990,equities,10.65,Gulf War / S&L crisis
India,IND,emerging,Asia,1991,equities,31.15,Recession
India,IND,emerging,Asia,1992,equities,6.38,
India,IND,emerging,Asia,1993,equities,27.88,
India,IND,emerging,Asia,1994,equities,11.19,
India,IND,emerging,Asia,1995,equities,4.95,
India,IND,emerging,Asia,1996,equities,21.89,
India,IND,emerging,Asia,1997,equities,15.38,Asian Financial Crisis
India,IND,emerging,Asia,1998,equities,31.36,LTCM / Russia default
India,IND,emerging,Asia,1999,equities,28.71,
India,IND,emerging,Asia,2000,equities,41.34,
India,IND,emerging,Asia,2001,equities,20.46,Dot-com bust / 9-11
India,IND,emerging,Asia,2002,equities,55.62,Corporate scandals
India,IND,emerging,Asia,2003,equities,22.78,
India,IND,emerging,Asia,2004,equities,30.61,
India,IND,emerging,Asia,2005,equities,36.87,
India,IND,emerging,Asia,2006,equities,22.64,
India,IND,emerging,Asia,2007,equities,46.15,
India,IND,emerging,Asia,2008,equities,-6.95,Global Financial Crisis
India,IND,emerging,Asia,2009,equities,5.99,GFC trough
India,IND,emerging,Asia,2010,equities,14.24,
India,IND,emerging,Asia,2011,equities,2.5,Euro debt crisis
India,IND,emerging,Asia,2012,equities,16.57,
India,IND,emerging,Asia,2013,equities,18.06,
India,IND,emerging,Asia,2014,equities,14.47,
India,IND,emerging,Asia,2015,equities,13.55,China slowdown
India,IND,emerging,Asia,2016,equities,18.15,
India,IND,emerging,Asia,2017,equities,20.04,
India,IND,emerging,Asia,2018,equities,28.63,
India,IND,emerging,Asia,2019,equities,49.56,
India,IND,emerging,Asia,2020,equities,-2.65,COVID-19
India,IND,emerging,Asia,2021,equities,18.38,COVID recovery / stimulus
India,IND,emerging,Asia,2022,equities,17.31,Inflation / rate hike cycle
India,IND,emerging,Asia,2023,equities,11.49,Rates plateau
India,IND,emerging,Asia,2024,equities,19.38,
Brazil,BRA,emerging,LatAm,1985,equities,-0.28,
Brazil,BRA,emerging,LatAm,1986,equities,-3.44,
Brazil,BRA,emerging,LatAm,1987,equities,0.08,Black Monday
Brazil,BRA,emerging,LatAm,1988,equities,-8.05,
Brazil,BRA,emerging,LatAm,1989,equities,14.32,
Brazil,BRA,emerging,LatAm,1990,equities,-8.53,Gulf War / S&L crisis
Brazil,BRA,emerging,LatAm,1991,equities,-14.35,Recession
Brazil,BRA,emerging,LatAm,1992,equities,-31.4,
Brazil,BRA,emerging,LatAm,1993,equities,-22.41,
Brazil,BRA,emerging,LatAm,1994,equities,-8.35,
Brazil,BRA,emerging,LatAm,1995,equities,-13.08,
Brazil,BRA,emerging,LatAm,1996,equities,-31.07,
Brazil,BRA,emerging,LatAm,1997,equities,-19.9,Asian Financial Crisis
Brazil,BRA,emerging,LatAm,1998,equities,4.56,LTCM / Russia default
Brazil,BRA,emerging,LatAm,1999,equities,-19.53,
Brazil,BRA,emerging,LatAm,2000,equities,-6.14,
Brazil,BRA,emerging,LatAm,2001,equities,-0.33,Dot-com bust / 9-11
Brazil,BRA,emerging,LatAm,2002,equities,28.01,Corporate scandals
Brazil,BRA,emerging,LatAm,2003,equities,-16.62,
Brazil,BRA,emerging,LatAm,2004,equities,-14.64,
Brazil,BRA,emerging,LatAm,2005,equities,0.38,
Brazil,BRA,emerging,LatAm,2006,equities,-12.99,
Brazil,BRA,emerging,LatAm,2007,equities,5.21,
Brazil,BRA,emerging,LatAm,2008,equities,-9.63,Global Financial Crisis
Brazil,BRA,emerging,LatAm,2009,equities,-29.13,GFC trough
Brazil,BRA,emerging,LatAm,2010,equities,-13.14,
Brazil,BRA,emerging,LatAm,2011,equities,2.59,Euro debt crisis
Brazil,BRA,emerging,LatAm,2012,equities,9.46,
Brazil,BRA,emerging,LatAm,2013,equities,1.94,
Brazil,BRA,emerging,LatAm,2014,equities,-3.31,
Brazil,BRA,emerging,LatAm,2015,equities,17.09,China slowdown
Brazil,BRA,emerging,LatAm,2016,equities,-24.4,
Brazil,BRA,emerging,LatAm,2017,equities,-17.55,
Brazil,BRA,emerging,LatAm,2018,equities,-1.56,
Brazil,BRA,emerging,LatAm,2019,equities,6.7,
Brazil,BRA,emerging,LatAm,2020,equities,6.92,COVID-19
Brazil,BRA,emerging,LatAm,2021,equities,-2.31,COVID recovery / stimulus
Brazil,BRA,emerging,LatAm,2022,equities,-13.76,Inflation / rate hike cycle
Brazil,BRA,emerging,LatAm,2023,equities,8.03,Rates plateau
Brazil,BRA,emerging,LatAm,2024,equities,-20.6,
Mexico,MEX,emerging,LatAm,1985,equities,12.78,
Mexico,MEX,emerging,LatAm,1986,equities,1.45,
Mexico,MEX,emerging,LatAm,1987,equities,-7.95,Black Monday
Mexico,MEX,emerging,LatAm,1988,equities,7.08,
Mexico,MEX,emerging,LatAm,1989,equities,-23.38,
Mexico,MEX,emerging,LatAm,1990,equities,-24.24,Gulf War / S&L crisis
Mexico,MEX,emerging,LatAm,1991,equities,-18.89,Recession
Mexico,MEX,emerging,LatAm,1992,equities,1.38,
Mexico,MEX,emerging,LatAm,1993,equities,-15.22,
Mexico,MEX,emerging,LatAm,1994,equities,5.01,
Mexico,MEX,emerging,LatAm,1995,equities,0.96,
Mexico,MEX,emerging,LatAm,1996,equities,-16.32,
Mexico,MEX,emerging,LatAm,1997,equities,-22.63,Asian Financial Crisis
Mexico,MEX,emerging,LatAm,1998,equities,-17.48,LTCM / Russia default
Mexico,MEX,emerging,LatAm,1999,equities,-1.99,
Mexico,MEX,emerging,LatAm,2000,equities,-5.03,
Mexico,MEX,emerging,LatAm,2001,equities,-0.96,Dot-com bust / 9-11
Mexico,MEX,emerging,LatAm,2002,equities,2.16,Corporate scandals
Mexico,MEX,emerging,LatAm,2003,equities,10.69,
Mexico,MEX,emerging,LatAm,2004,equities,-7.1,
Mexico,MEX,emerging,LatAm,2005,equities,-10.69,
Mexico,MEX,emerging,LatAm,2006,equities,5.81,
Mexico,MEX,emerging,LatAm,2007,equities,4.23,
Mexico,MEX,emerging,LatAm,2008,equities,-29.33,Global Financial Crisis
Mexico,MEX,emerging,LatAm,2009,equities,-13.11,GFC trough
Mexico,MEX,emerging,LatAm,2010,equities,24.98,
Mexico,MEX,emerging,LatAm,2011,equities,-17.45,Euro debt crisis
Mexico,MEX,emerging,LatAm,2012,equities,2.69,
Mexico,MEX,emerging,LatAm,2013,equities,-11.65,
Mexico,MEX,emerging,LatAm,2014,equities,-3.19,
Mexico,MEX,emerging,LatAm,2015,equities,-15.01,China slowdown
Mexico,MEX,emerging,LatAm,2016,equities,6.65,
Mexico,MEX,emerging,LatAm,2017,equities,-12.97,
Mexico,MEX,emerging,LatAm,2018,equities,-3.6,
Mexico,MEX,emerging,LatAm,2019,equities,-20.24,
Mexico,MEX,emerging,LatAm,2020,equities,-16.38,COVID-19
Mexico,MEX,emerging,LatAm,2021,equities,17.18,COVID recovery / stimulus
Mexico,MEX,emerging,LatAm,2022,equities,-3.41,Inflation / rate hike cycle
Mexico,MEX,emerging,LatAm,2023,equities,1.46,Rates plateau
Mexico,MEX,emerging,LatAm,2024,equities,9.0,
Argentina,ARG,emerging,LatAm,1985,equities,-28.8,
Argentina,ARG,emerging,LatAm,1986,equities,-48.19,
Argentina,ARG,emerging,LatAm,1987,equities,-29.81,Black Monday
Argentina,ARG,emerging,LatAm,1988,equities,-36.77,
Argentina,ARG,emerging,LatAm,1989,equities,-16.72,
Argentina,ARG,emerging,LatAm,1990,equities,-26.24,Gulf War / S&L crisis
Argentina,ARG,emerging,LatAm,1991,equities,-49.4,Recession
Argentina,ARG,emerging,LatAm,1992,equities,-9.5,
Argentina,ARG,emerging,LatAm,1993,equities,-20.25,
Argentina,ARG,emerging,LatAm,1994,equities,-18.76,
Argentina,ARG,emerging,LatAm,1995,equities,-31.94,
Argentina,ARG,emerging,LatAm,1996,equities,-9.63,
Argentina,ARG,emerging,LatAm,1997,equities,-7.03,Asian Financial Crisis
Argentina,ARG,emerging,LatAm,1998,equities,-41.13,LTCM / Russia default
Argentina,ARG,emerging,LatAm,1999,equities,-22.5,
Argentina,ARG,emerging,LatAm,2000,equities,-15.34,
Argentina,ARG,emerging,LatAm,2001,equities,-41.9,Dot-com bust / 9-11
Argentina,ARG,emerging,LatAm,2002,equities,-52.44,Corporate scandals
Argentina,ARG,emerging,LatAm,2003,equities,-41.85,
Argentina,ARG,emerging,LatAm,2004,equities,-60.0,
Argentina,ARG,emerging,LatAm,2005,equities,-38.18,
Argentina,ARG,emerging,LatAm,2006,equities,-60.0,
Argentina,ARG,emerging,LatAm,2007,equities,-51.81,
Argentina,ARG,emerging,LatAm,2008,equities,-60.0,Global Financial Crisis
Argentina,ARG,emerging,LatAm,2009,equities,-60.0,GFC trough
Argentina,ARG,emerging,LatAm,2010,equities,-60.0,
Argentina,ARG,emerging,LatAm,2011,equities,-60.0,Euro debt crisis
Argentina,ARG,emerging,LatAm,2012,equities,-60.0,
Argentina,ARG,emerging,LatAm,2013,equities,-60.0,
Argentina,ARG,emerging,LatAm,2014,equities,-60.0,
Argentina,ARG,emerging,LatAm,2015,equities,-60.0,China slowdown
Argentina,ARG,emerging,LatAm,2016,equities,-60.0,
Argentina,ARG,emerging,LatAm,2017,equities,-60.0,
Argentina,ARG,emerging,LatAm,2018,equities,-60.0,
Argentina,ARG,emerging,LatAm,2019,equities,-60.0,
Argentina,ARG,emerging,LatAm,2020,equities,-60.0,COVID-19
Argentina,ARG,emerging,LatAm,2021,equities,-60.0,COVID recovery / stimulus
Argentina,ARG,emerging,LatAm,2022,equities,-60.0,Inflation / rate hike cycle
Argentina,ARG,emerging,LatAm,2023,equities,-60.0,Rates plateau
Argentina,ARG,emerging,LatAm,2024,equities,-60.0,
Chile,CHL,emerging,LatAm,1985,equities,9.68,
Chile,CHL,emerging,LatAm,1986,equities,8.68,
Chile,CHL,emerging,LatAm,1987,equities,5.2,Black Monday
Chile,CHL,emerging,LatAm,1988,equities,0.91,
Chile,CHL,emerging,LatAm,1989,equities,40.8,
Chile,CHL,emerging,LatAm,1990,equities,7.27,Gulf War / S&L crisis
Chile,CHL,emerging,LatAm,1991,equities,0.5,Recession
Chile,CHL,emerging,LatAm,1992,equities,-14.48,
Chile,CHL,emerging,LatAm,1993,equities,-8.34,
Chile,CHL,emerging,LatAm,1994,equities,4.03,
Chile,CHL,emerging,LatAm,1995,equities,-9.97,
Chile,CHL,emerging,LatAm,1996,equities,-22.23,
Chile,CHL,emerging,LatAm,1997,equities,7.91,Asian Financial Crisis
Chile,CHL,emerging,LatAm,1998,equities,19.0,LTCM / Russia default
Chile,CHL,emerging,LatAm,1999,equities,11.58,
Chile,CHL,emerging,LatAm,2000,equities,-3.48,
Chile,CHL,emerging,LatAm,2001,equities,-0.25,Dot-com bust / 9-11
Chile,CHL,emerging,LatAm,2002,equities,-10.33,Corporate scandals
Chile,CHL,emerging,LatAm,2003,equities,6.38,
Chile,CHL,emerging,LatAm,2004,equities,24.66,
Chile,CHL,emerging,LatAm,2005,equities,9.94,
Chile,CHL,emerging,LatAm,2006,equities,2.1,
Chile,CHL,emerging,LatAm,2007,equities,18.17,
Chile,CHL,emerging,LatAm,2008,equities,-1.23,Global Financial Crisis
Chile,CHL,emerging,LatAm,2009,equities,-0.57,GFC trough
Chile,CHL,emerging,LatAm,2010,equities,16.97,
Chile,CHL,emerging,LatAm,2011,equities,36.4,Euro debt crisis
Chile,CHL,emerging,LatAm,2012,equities,10.35,
Chile,CHL,emerging,LatAm,2013,equities,-5.41,
Chile,CHL,emerging,LatAm,2014,equities,5.07,
Chile,CHL,emerging,LatAm,2015,equities,9.68,China slowdown
Chile,CHL,emerging,LatAm,2016,equities,-4.95,
Chile,CHL,emerging,LatAm,2017,equities,25.9,
Chile,CHL,emerging,LatAm,2018,equities,2.18,
Chile,CHL,emerging,LatAm,2019,equities,21.92,
Chile,CHL,emerging,LatAm,2020,equities,-12.67,COVID-19
Chile,CHL,emerging,LatAm,2021,equities,3.72,COVID recovery / stimulus
Chile,CHL,emerging,LatAm,2022,equities,-1.17,Inflation / rate hike cycle
Chile,CHL,emerging,LatAm,2023,equities,-4.88,Rates plateau
Chile,CHL,emerging,LatAm,2024,equities,5.77,
Colombia,COL,emerging,LatAm,1985,equities,-8.2,
Colombia,COL,emerging,LatAm,1986,equities,33.27,
Colombia,COL,emerging,LatAm,1987,equities,5.78,Black Monday
Colombia,COL,emerging,LatAm,1988,equities,3.12,
Colombia,COL,emerging,LatAm,1989,equities,3.8,
Colombia,COL,emerging,LatAm,1990,equities,15.74,Gulf War / S&L crisis
Colombia,COL,emerging,LatAm,1991,equities,3.08,Recession
Colombia,COL,emerging,LatAm,1992,equities,-0.05,
Colombia,COL,emerging,LatAm,1993,equities,27.4,
Colombia,COL,emerging,LatAm,1994,equities,7.75,
Colombia,COL,emerging,LatAm,1995,equities,7.73,
Colombia,COL,emerging,LatAm,1996,equities,31.26,
Colombia,COL,emerging,LatAm,1997,equities,-0.62,Asian Financial Crisis
Colombia,COL,emerging,LatAm,1998,equities,-10.45,LTCM / Russia default
Colombia,COL,emerging,LatAm,1999,equities,-7.19,
Colombia,COL,emerging,LatAm,2000,equities,13.27,
Colombia,COL,emerging,LatAm,2001,equities,5.81,Dot-com bust / 9-11
Colombia,COL,emerging,LatAm,2002,equities,28.26,Corporate scandals
Colombia,COL,emerging,LatAm,2003,equities,17.07,
Colombia,COL,emerging,LatAm,2004,equities,17.0,
Colombia,COL,emerging,LatAm,2005,equities,-0.67,
Colombia,COL,emerging,LatAm,2006,equities,25.06,
Colombia,COL,emerging,LatAm,2007,equities,14.04,
Colombia,COL,emerging,LatAm,2008,equities,-10.98,Global Financial Crisis
Colombia,COL,emerging,LatAm,2009,equities,-19.83,GFC trough
Colombia,COL,emerging,LatAm,2010,equities,-13.71,
Colombia,COL,emerging,LatAm,2011,equities,-11.69,Euro debt crisis
Colombia,COL,emerging,LatAm,2012,equities,0.13,
Colombia,COL,emerging,LatAm,2013,equities,-14.72,
Colombia,COL,emerging,LatAm,2014,equities,-10.27,
Colombia,COL,emerging,LatAm,2015,equities,15.83,China slowdown
Colombia,COL,emerging,LatAm,2016,equities,-7.31,
Colombia,COL,emerging,LatAm,2017,equities,34.81,
Colombia,COL,emerging,LatAm,2018,equities,12.47,
Colombia,COL,emerging,LatAm,2019,equities,12.25,
Colombia,COL,emerging,LatAm,2020,equities,-20.51,COVID-19
Colombia,COL,emerging,LatAm,2021,equities,30.45,COVID recovery / stimulus
Colombia,COL,emerging,LatAm,2022,equities,-9.9,Inflation / rate hike cycle
Colombia,COL,emerging,LatAm,2023,equities,-0.83,Rates plateau
Colombia,COL,emerging,LatAm,2024,equities,11.69,
Russia,RUS,emerging,EasternEurope,1985,equities,-7.64,
Russia,RUS,emerging,EasternEurope,1986,equities,-5.79,
Russia,RUS,emerging,EasternEurope,1987,equities,1.09,Black Monday
Russia,RUS,emerging,EasternEurope,1988,equities,5.24,
Russia,RUS,emerging,EasternEurope,1989,equities,1.24,
Russia,RUS,emerging,EasternEurope,1990,equities,18.09,Gulf War / S&L crisis
Russia,RUS,emerging,EasternEurope,1991,equities,19.63,Recession
